Edge,Ollivier-Ricci Curvature
"('521', '747')",-0.028606965174130305
"('521', '748')",0.012488577520560207
"('521', '755')",-0.0817849527870842
"('521', '756')",0.0026865671641786992
"('521', '766')",-0.057356076759061514
"('521', '790')",-0.033502699269609915
"('521', '811')",-0.02072968490878835
"('521', '813')",-0.056974741676233176
"('521', '825')",-0.02155887230514164
"('521', '836')",-0.014552238805968898
"('521', '858')",-0.013023119695638519
"('521', '874')",-0.06631934666291017
"('521', '889')",-0.031791044776119826
"('521', '932')",-0.05380076362374164
"('521', '946')",-0.04879448909299655
"('521', '972')",-0.019589552238805208
"('521', '987')",-0.03313432835820951
"('521', '989')",-0.036716417910447996
"('536', '20')",-0.010277677605480484
"('536', '43')",-0.08615819209039399
"('536', '46')",0.0066467264872064336
"('536', '58')",-0.03168754605747881
"('536', '71')",0.033898305084747005
"('536', '73')",-0.024304445155100884
"('536', '80')",-0.005750605326875213
"('536', '86')",0.0020814748736249777
"('536', '91')",-0.004842615012105256
"('536', '114')",0.006287588846365377
"('536', '127')",-0.026051475204016628
"('536', '135')",-0.027982091461464798
"('536', '194')",-0.03627118644067706
"('536', '213')",-0.04631794272355205
"('536', '241')",0.017246506095747738
"('536', '245')",-0.04539951573849765
"('536', '249')",-0.05781544256120341
"('536', '259')",-0.02237288135593074
"('536', '261')",-0.04219993081978446
"('536', '264')",-0.03408662900188153
"('536', '311')",-0.0039974416373520505
"('536', '330')",-0.011760636457971874
"('536', '346')",-0.0056497175141230205
"('536', '351')",-0.030871670702177445
"('536', '428')",-0.04144597457626986
"('536', '437')",0.004327443202309267
"('536', '445')",-0.014046900394705908
"('536', '510')",-0.018644067796609987
"('536', '539')",0.00923123486682964
"('536', '739')",-0.06308851224105294
"('536', '759')",0.0012326656394452407
"('536', '782')",-0.023607748184017785
"('536', '809')",-0.01611831173147138
"('536', '818')",0.004669664475961177
"('536', '822')",-0.04994590695997014
"('536', '840')",0.008474576271187417
"('536', '841')",-0.0056497175141232425
"('536', '873')",-0.0027807203389822455
"('536', '888')",-0.04358353510895774
"('536', '895')",-0.03143297380585497
"('536', '923')",-0.033345615327928124
"('536', '929')",-0.006355932203388592
"('536', '949')",-0.012806026365347334
"('536', '969')",-0.03740502630040776
"('536', '972')",-0.032687651331717804
"('560', '17')",-0.06535626535626382
"('560', '38')",-0.08980855855855796
"('560', '81')",-0.09909909909909853
"('560', '148')",-0.06875296348980497
"('560', '179')",-0.08058058058058104
"('560', '207')",-0.03896920175989904
"('560', '234')",-0.09261700725115385
"('560', '238')",-0.09538950715421146
"('560', '276')",-0.097114063215757
"('560', '307')",-0.06584766584766477
"('560', '322')",-0.0418918918918918
"('560', '367')",-0.09979209979209847
"('560', '399')",-0.0765765765765758
"('560', '408')",-0.14224751066856345
"('560', '413')",-0.0600920069005173
"('560', '433')",-0.07432432432432345
"('560', '476')",-0.05671245015507331
"('560', '532')",-0.12912912912912744
"('560', '549')",-0.06919850885367995
"('560', '585')",-0.11632220455749787
"('560', '635')",-0.05381697486960513
"('560', '684')",-0.05846662989520146
"('560', '742')",-0.07221976074435021
"('560', '854')",-0.036216216216215846
"('560', '893')",-0.11237553342816531
"('560', '948')",-0.06120826709061866
"('560', '961')",-0.04189189189189113
"('560', '993')",-0.09359359359359432
"('659', '21')",-0.05876807039597676
"('659', '24')",-0.0985872235872225
"('659', '48')",-0.13639220615964742
"('659', '112')",-0.061670761670760355
"('659', '125')",-0.12432432432432394
"('659', '147')",-0.08196239717978715
"('659', '194')",-0.10243243243243216
"('659', '211')",-0.0938296787353381
"('659', '256')",-0.05120910384068278
"('659', '257')",-0.0718071012188648
"('659', '361')",-0.1180823680823675
"('659', '407')",-0.08272907053394896
"('659', '424')",-0.05998681608437684
"('659', '430')",-0.03638253638253541
"('659', '460')",-0.08225616921269019
"('659', '578')",-0.07048224695283367
"('659', '617')",-0.07074721780604043
"('659', '622')",-0.055684995340166354
"('659', '633')",-0.009400705052877711
"('659', '649')",-0.07589781562384212
"('659', '693')",-0.0608108108108103
"('659', '756')",-0.06189189189189115
"('659', '843')",-0.07681365576102395
"('659', '872')",-0.04744744744744622
"('659', '932')",-0.08610936517913226
"('670', '50')",-0.023451910408433863
"('670', '57')",-0.004544338000490811
"('670', '77')",-0.05016722408026819
"('670', '79')",-0.02814938684504087
"('670', '81')",-0.014945652173913304
"('670', '94')",-0.07367149758454272
"('670', '114')",0.012505843852267717
"('670', '144')",-0.009377664109122996
"('670', '147')",-0.0072463768115960114
"('670', '153')",0.034977703455963294
"('670', '211')",-0.03541153951326281
"('670', '216')",-0.02135774218154185
"('670', '233')",0.0024668516805422813
"('670', '239')",-0.011449275362317657
"('670', '249')",-0.010144927536233084
"('670', '252')",-0.05204216073781209
"('670', '254')",0.008181393174380491
"('670', '270')",-0.023683280311065147
"('670', '291')",-0.04084321475625785
"('670', '299')",-0.03665814151747737
"('670', '318')",-0.02445652173913082
"('670', '320')",-0.009265858873841015
"('670', '336')",-0.024003623188406653
"('670', '366')",-0.08610400682011998
"('670', '370')",0.002748625687156059
"('670', '395')",0.03110944527736048
"('670', '401')",-0.03295050587913595
"('670', '410')",-0.05266878755744142
"('670', '459')",-0.04646206308610501
"('670', '472')",-0.03842264914054638
"('670', '482')",-0.03442028985507184
"('670', '518')",-0.017357600269632956
"('670', '537')",-0.015084294587399238
"('670', '542')",-0.04206433368681606
"('670', '552')",-0.032994141227260076
"('670', '580')",-0.023550724637682263
"('670', '646')",-0.022012578616352307
"('670', '647')",-0.01699604743083194
"('670', '695')",0.01484913281064526
"('670', '704')",-0.010869565217393129
"('670', '730')",-0.024909420289855655
"('670', '748')",-0.022774327122152993
"('670', '791')",-0.0005175983436860321
"('670', '820')",0.009153318077802619
"('670', '829')",-0.015398550724637916
"('670', '879')",-0.018306636155607237
"('670', '901')",0.008106116433309274
"('670', '922')",-0.020685111989461324
"('670', '929')",-0.037590579710145455
"('670', '966')",-0.03892821031344784
"('716', '15')",-0.010385005065855157
"('716', '85')",-0.07748917748917639
"('716', '205')",-0.03174603174602986
"('716', '218')",-0.0828754578754558
"('716', '268')",-0.0719696969696968
"('716', '353')",0.008928571428573062
"('716', '371')",-0.04404761904761756
"('716', '417')",-0.058823529411763165
"('716', '463')",-0.03571428571428492
"('716', '473')",-0.015037593984963182
"('716', '476')",-0.06654957064793021
"('716', '545')",-0.07142857142856962
"('716', '546')",-0.05024213075060424
"('716', '579')",-0.050649350649349945
"('716', '661')",-0.07333333333333236
"('716', '726')",-0.09299191374662974
"('716', '760')",-0.02513227513227556
"('716', '803')",-0.062499999999998224
"('716', '811')",-0.09444444444444233
"('716', '829')",-0.03273809523809401
"('716', '918')",-0.10095238095237957
"('716', '923')",-0.08074534161490665
"('716', '952')",-0.05238095238095131
"('716', '981')",-0.0684523809523796
"('739', '86')",-0.0782163742690063
"('739', '90')",-0.09538784067085881
"('739', '94')",-0.09259259259259411
"('739', '111')",-0.04669030732860446
"('739', '126')",-0.10515873015872934
"('739', '184')",-0.1218553459119478
"('739', '218')",-0.07158119658119477
"('739', '252')",-0.09217171717171713
"('739', '291')",-0.040404040404039554
"('739', '352')",-0.045138888888887285
"('739', '678')",-0.05902777777777635
"('739', '687')",-0.09722222222222099
"('739', '719')",-0.11858974358974161
"('739', '730')",-0.06944444444444287
"('739', '736')",-0.08838383838383779
"('739', '741')",-0.10128726287262979
"('739', '761')",-0.10277777777777608
"('739', '802')",-0.10866013071895209
"('739', '820')",-0.0694444444444442
"('739', '841')",-0.05555555555555736
"('739', '845')",-0.009259259259261299
"('739', '899')",-0.09259259259259411
"('739', '909')",-0.035818713450293194
"('739', '935')",-0.06504065040650486
"('739', '936')",-0.06691919191919049
"('747', '15')",-0.024822695035459752
"('747', '17')",-0.059280303030302406
"('747', '47')",-0.0410017730496437
"('747', '84')",-0.052083333333331705
"('747', '107')",-0.024509803921566986
"('747', '114')",-0.012096774193548265
"('747', '135')",-0.008058176100628645
"('747', '178')",-0.03422619047618891
"('747', '211')",-0.04599056603773599
"('747', '282')",-0.053240740740741366
"('747', '307')",-0.059090909090908195
"('747', '346')",-0.031249999999998668
"('747', '354')",-0.05208333333333215
"('747', '365')",-0.07225177304964392
"('747', '372')",-0.04166666666666585
"('747', '398')",-0.07196969696969702
"('747', '454')",-0.01316823899371089
"('747', '472')",-0.05959302325581284
"('747', '480')",0.008750000000001146
"('747', '508')",-0.07638888888888773
"('747', '538')",-0.022405660377357917
"('747', '674')",-0.09943181818181901
"('747', '682')",-0.1112938596491222
"('747', '693')",-0.03666666666666574
"('747', '720')",-0.18181818181818188
"('747', '740')",-0.01595744680850908
"('747', '761')",-0.06944444444444331
"('747', '814')",-0.048076923076921796
"('747', '846')",-0.04131355932203351
"('747', '862')",-0.024583333333332735
"('747', '869')",-0.04166666666666585
"('747', '897')",-0.02884615384615219
"('747', '903')",-0.059280303030302184
"('747', '917')",0.001412429378532254
"('747', '922')",-0.031628787878787534
"('747', '952')",-0.005833333333332247
"('749', '15')",-0.017065602836877858
"('749', '68')",-0.04274425287356176
"('749', '114')",-0.03057795698924748
"('749', '180')",-0.01785714285714124
"('749', '183')",-0.04334677419354782
"('749', '205')",-0.10416666666666585
"('749', '227')",0.013068181818182811
"('749', '229')",-0.04315476190476053
"('749', '315')",-0.025757575757574758
"('749', '329')",-0.07291666666666541
"('749', '500')",-0.03351449275362106
"('749', '509')",-0.016705974842766924
"('749', '523')",-0.0336538461538447
"('749', '612')",-0.0014880952380937895
"('749', '655')",-0.058866279069766714
"('749', '675')",-0.012499999999998623
"('749', '689')",-0.041223404255317675
"('749', '720')",-0.08806818181818188
"('749', '730')",-0.052083333333332815
"('749', '804')",-0.027777777777776347
"('749', '809')",-0.027573529411763387
"('749', '824')",0.002976190476192131
"('749', '840')",-0.012499999999998401
"('749', '909')",-0.0038377192982466113
"('749', '917')",-0.019420903954801005
"('749', '934')",0.020138888888890483
"('749', '937')",-0.062499999999999334
"('756', '24')",-0.03181818181818108
"('756', '25')",-0.05666666666666664
"('756', '40')",-0.11487804878048768
"('756', '50')",-0.014545454545453085
"('756', '95')",-0.04744680851063787
"('756', '116')",-0.05857142857142783
"('756', '126')",-0.02326530612244926
"('756', '147')",0.009565217391304337
"('756', '159')",-0.00321428571428517
"('756', '176')",-0.0037735849056603765
"('756', '190')",-0.03558139534883775
"('756', '197')",-0.020000000000000462
"('756', '287')",-0.015901639344262364
"('756', '307')",-0.012727272727270256
"('756', '318')",-0.057916666666666616
"('756', '331')",-0.07274509803921547
"('756', '367')",0.0019230769230773603
"('756', '430')",-0.0376923076923068
"('756', '455')",-0.05499999999999927
"('756', '468')",-0.04725490196078397
"('756', '491')",-0.026521739130435096
"('756', '494')",-0.049999999999997824
"('756', '607')",-0.0229411764705878
"('756', '703')",-0.10489795918367406
"('756', '753')",-0.0347368421052634
"('756', '769')",-0.031052631578947
"('756', '811')",-0.056666666666665755
"('756', '833')",-0.06272727272727185
"('756', '936')",-0.013636363636361892
"('756', '986')",-0.03833333333333244
"('776', '33')",-0.10220673635307742
"('776', '47')",-0.07168186423505474
"('776', '75')",-0.059523809523808424
"('776', '76')",-0.09226190476190399
"('776', '80')",-0.05059523809523614
"('776', '86')",-0.043859649122807154
"('776', '89')",-0.03236607142857073
"('776', '94')",-0.09391534391534417
"('776', '109')",-0.08709273182957444
"('776', '172')",-0.05095238095237997
"('776', '179')",-0.09126984126984228
"('776', '180')",0.0039682539682558415
"('776', '212')",-0.09254992319508393
"('776', '213')",-0.03899835796387374
"('776', '268')",-0.01839826839826819
"('776', '313')",-0.12215320910973015
"('776', '326')",-0.04610389610389487
"('776', '329')",-0.027976190476189045
"('776', '336')",-0.07440476190476053
"('776', '351')",-0.02380952380952217
"('776', '367')",-0.07463369963369781
"('776', '396')",-0.008928571428569843
"('776', '430')",-0.04349816849816679
"('776', '545')",-0.062499999999998224
"('776', '668')",-0.07792207792207839
"('776', '672')",-0.03054806828391654
"('776', '681')",-0.009625126646402027
"('776', '797')",-0.03379416282642045
"('776', '868')",-0.04315476190476142
"('776', '932')",-0.044850498338870004
"('776', '956')",-0.06822344322344143
"('776', '963')",-0.06809523809523754
"('776', '979')",-0.05687830687830675
"('776', '988')",-0.0619047619047608
"('782', '16')",-0.008603896103893893
"('782', '17')",0.009253246753249345
"('782', '73')",-0.04531671159029482
"('782', '84')",-0.06638198757763969
"('782', '94')",-0.0049603174603163325
"('782', '144')",-0.019957983193275908
"('782', '155')",0.004120879120880883
"('782', '188')",0.03195488721804396
"('782', '251')",-0.029761904761903546
"('782', '286')",0.0020604395604413295
"('782', '291')",-0.0243506493506489
"('782', '305')",-0.01642857142857146
"('782', '339')",-0.026785714285712414
"('782', '401')",-0.012297843665765917
"('782', '463')",-0.047619047619045674
"('782', '470')",0.006818181818183389
"('782', '500')",-0.01979813664596164
"('782', '509')",-0.009602425876009457
"('782', '569')",-0.01691729323308344
"('782', '620')",1.5543122344752192e-15
"('782', '633')",-0.05473602484472018
"('782', '640')",-0.013392857142857428
"('782', '674')",-0.06006493506493471
"('782', '724')",0.009415584415586542
"('782', '742')",0.000731850117096533
"('782', '757')",-0.03472222222222077
"('782', '769')",-0.01707393483709385
"('782', '792')",-0.025062656641604564
"('782', '827')",-0.03954081632652917
"('782', '840')",-0.023214285714284077
"('782', '851')",-0.029255319148934866
"('782', '853')",-0.07122093023255749
"('782', '875')",-0.012034161490682704
"('782', '888')",-0.0803571428571408
"('782', '934')",-0.03472222222222032
"('782', '954')",-0.026617250673852455
"('782', '961')",-0.04285714285714093
"('782', '981')",-0.02678571428571286
"('782', '983')",-0.02678571428571308
"('782', '989')",-0.0478571428571426
"('795', '13')",-0.12044534412955366
"('795', '39')",-0.027972027972027247
"('795', '42')",-0.027337858220209288
"('795', '64')",-0.021538461538460396
"('795', '93')",-0.0032051282051264174
"('795', '94')",-0.003917378917379644
"('795', '148')",-0.006241565452092868
"('795', '156')",-0.05569666182873689
"('795', '169')",-0.10553470919324481
"('795', '185')",-0.07970085470085264
"('795', '213')",-0.04111405835543658
"('795', '330')",-0.06514913657770682
"('795', '448')",-0.08300627943485006
"('795', '471')",-0.0641025641025621
"('795', '481')",-0.04567307692307576
"('795', '545')",-0.061126373626371855
"('795', '578')",-0.04355203619909309
"('795', '588')",0.001153846153846838
"('795', '622')",-0.032161803713526727
"('795', '658')",-0.009615384615383471
"('795', '675')",-0.0025641025641007786
"('795', '689')",-0.054418985270047626
